7.745512	6.941851
9.634642	9.986722
9.933387	11.619383
10.774526	10.345488
9.929528	11.972641
10.393426	9.805216
9.095592	9.747484
8.977634	9.811582
7.178880	6.833536
8.857597	9.450722
10.821791	11.671318
8.002120	6.179273
10.000351	9.879485
8.816630	8.229538
9.860894	9.302132
9.300412	11.782050
9.149775	9.485705
8.891240	7.513382
9.515076	10.602892
8.753788	6.490643
8.517980	8.917635
7.206552	6.553779
8.352330	6.871287
6.977297	5.452013
8.968289	6.652215
7.087602	8.391598
8.919445	7.813929
8.163380	9.817776
7.831640	9.193741
8.366308	8.837499
8.241111	8.839304
9.613777	10.279758
9.887194	10.523881
9.021102	9.950232
9.372625	9.340441
8.415062	9.010353
10.237782	11.108576
9.827690	8.123810
10.256691	12.590100
9.421767	9.572843
10.143217	9.509782
9.078133	8.818723
9.401049	10.096016
8.592620	10.133908
9.420493	8.613010
9.563695	7.785289
9.951664	8.479676
8.502046	7.937935
7.178748	7.362299
8.811670	8.194999
9.147427	9.501648
8.652357	8.767559
9.321575	9.805064
10.125560	9.322601
10.711476	11.133353
7.758748	6.074596
9.517955	8.737003
7.409916	6.242221
9.636990	10.151615
8.098028	8.301188
8.841912	8.203143
8.838390	9.080795
7.331855	6.093735
10.676133	10.079137
9.362478	8.294784
10.363208	10.740871
9.468469	8.921376
8.597321	9.852927
9.304016	9.041080
8.329622	7.973950
9.545642	8.769144
10.158790	9.288418
9.678362	8.989388
8.154250	9.717750
8.583051	9.085981
7.955716	8.563583
9.077060	9.702355
8.943084	8.595565
10.133470	9.729070
9.234467	10.720767
8.440162	8.452047
10.248422	11.920824
8.936003	9.838854
8.050214	7.323529
8.531303	8.041452
7.632731	6.794865
8.916744	7.767158
9.285223	8.832604
8.442851	8.001232
10.291526	7.952077
8.348728	8.097073
10.490533	12.170848
9.873441	9.077983
7.644149	7.454321
8.696223	6.663332
7.655845	7.170639
7.762258	6.929081
9.383065	9.717998
7.428982	7.148689
9.895063	9.078637
8.593293	9.933619
9.290973	10.096689
7.804757	7.437601
7.343552	6.321606
9.713055	6.970619
8.778583	9.584722
9.226708	10.690748
8.022233	8.536800
9.970873	10.985976
7.956923	7.241721
9.704044	9.581884
10.728285	10.207696
9.535561	8.580563
9.676225	9.269263
8.288251	9.536325
7.170473	6.665722
9.846425	9.915843
8.290294	8.209942
8.578731	8.121135
9.513326	9.528574
8.777011	8.936058
7.978541	8.198967
9.495072	9.690339
10.422940	9.636378
8.459462	7.834266
9.204980	10.052117
8.582962	9.646533
8.270110	9.493985
8.837352	7.496678
9.205645	9.060415
10.027231	9.919073
9.121671	6.995118
9.468335	7.787934
8.955844	9.136181
8.893900	8.870746
6.961859	6.028741
10.385993	10.383428
8.533647	8.582307
8.926803	8.119088
8.362296	9.434988
8.241781	6.754095
8.846065	9.750416
8.339741	7.953724
8.808364	8.531597
6.867243	7.988786
8.571004	6.771930
8.902916	9.209350
8.465082	8.988778
8.616100	9.605929
8.059338	6.178193
8.488660	8.555378
8.999164	8.250932
9.217487	6.950892
7.372796	7.537494
6.263082	4.937542
10.023635	10.355572
8.107363	7.353279
10.295135	8.655925
10.138208	9.747441
8.340184	9.181255
10.535585	7.666396
9.264872	9.015642
8.084009	9.792108
7.514456	8.864108
10.148541	11.554921
9.721481	11.075697
9.790012	8.990744
9.385593	8.096654
7.725269	9.246350
9.006438	8.694661
8.870570	7.723901
10.642711	10.827498
10.481865	11.247510
9.048786	9.548373
7.893335	6.997886
9.524854	10.408709
8.443281	6.745594
9.209561	9.691769
9.534422	8.869908
11.028348	10.540157
9.657911	9.609700
9.301208	10.453267
10.620409	10.211841
6.741604	6.937355
7.551825	7.524977
7.895347	7.121563
9.320054	8.407629
10.371190	10.111610
8.010712	7.418019
7.788679	8.755247
10.681398	12.115940
8.310087	7.145682
8.133836	8.037567
9.990520	9.119035
8.746533	9.624653
10.118274	10.552865
10.071788	10.229080
8.611727	9.492223
9.337343	8.083529
9.980266	9.378770
8.870908	8.208274
9.747086	9.750010
8.253023	9.077503
10.251897	10.102664
8.827265	7.736192
8.042148	8.199412
9.411455	10.131720
11.348774	11.134461
8.542813	7.653359
10.534108	8.668747
9.647632	11.016542
8.575704	8.210257
9.943515	9.717197
9.046494	8.338698
8.498465	8.534167
8.282604	8.452487
9.084087	9.600904
9.547839	8.788953
9.365397	8.594587
10.553698	9.068495
8.234601	7.768160
9.184114	8.960964
7.512384	8.074384
9.384266	10.145345
9.459426	9.070063
8.920670	8.741967
9.822041	9.401971
9.745107	8.995953
9.290185	10.417707
8.430416	8.503483
8.493138	8.952359
8.768311	7.160479
8.253808	8.505589
9.250259	8.778822
9.170889	10.436858
11.155636	10.389101
8.130189	7.190740
9.610007	10.726542
10.062965	9.778003
8.549243	8.334747
8.343202	7.957745
7.388790	7.952129
8.127209	8.007491
9.121100	8.258201
8.377608	9.554125
10.858010	11.780086
9.662977	10.075234
10.895358	11.338676
9.058450	9.300647
11.066328	10.604854
8.222571	9.549823
7.943490	9.306898
9.216228	8.507013
9.786469	8.877391
8.717312	8.746683
8.993264	9.025370
9.305923	6.812359
9.692561	9.801006
8.975968	8.408387
8.555963	8.643150
7.473124	7.865540
9.537814	9.349630
9.234155	10.059767
8.685504	8.070582
6.896362	5.584483
8.253126	6.801071
9.022466	9.140765
9.330683	7.741158
9.762985	9.731451
9.996791	9.010547
9.604645	9.272500
9.025281	8.922104
10.364152	11.163778
5.469848	4.899447
9.430462	8.346314
8.875299	9.623519
11.076250	10.295767
8.231199	8.244337
8.674000	9.261864
9.208038	8.271753
8.190115	7.631454
8.803652	8.632255
8.046800	8.747105
8.400028	8.875012
8.289087	8.609612
10.168099	10.699457
10.175770	10.775016
9.392505	9.530054
8.209221	8.718374
9.094616	8.923714
9.819034	9.140262
9.284293	9.208777
7.675422	6.368378
7.910770	7.106621
8.733203	8.973368
10.037225	10.762691
7.487685	7.346838
9.311856	9.566362
8.910602	8.352749
8.809546	8.397059
9.789800	9.016739
10.174358	9.256116
9.618797	9.092200
10.070008	9.237434
7.367626	6.638405
9.233623	6.697943
9.427621	9.568465
7.560349	6.883095
8.909960	8.974057
7.673295	7.466209
5.878031	4.934944
10.006249	9.631980
8.370293	9.131739
9.135261	10.482908
8.232121	8.908578
9.562433	8.271423
8.008163	7.617282
7.414103	7.805164
8.206261	9.985197
10.295054	10.388319
7.999737	8.894943
9.941774	10.899321
10.639029	10.893430
9.291769	9.122616
7.315877	7.600114
7.476896	8.090788
7.856378	8.200372
9.641807	11.372052
11.676525	10.410677
9.818310	10.394244
8.542674	8.816822
11.576830	12.620187
9.283759	9.991542
9.719357	9.221303
7.391059	6.071441
9.762389	10.811064
9.259196	11.121802
9.365098	8.946254
8.086635	7.849125
8.959578	10.270547
10.372913	10.447084
10.457484	12.524222
10.375194	10.912282
9.111350	11.618183
9.441061	11.376851
10.158235	9.314720
9.870771	9.965273
7.079253	7.645047
8.313375	9.513492
10.553248	9.361588
8.081033	6.137005
9.002671	8.930914
8.436356	8.273643
8.582628	8.933635
9.856804	9.583925
8.855457	7.645370
7.740046	7.593583
9.266137	7.721483
10.068346	9.036858
8.369851	7.823125
5.872584	7.272215
9.363158	10.167486
9.650690	8.478933
8.340033	8.019349
8.414012	9.982312
9.127480	8.980444
7.674116	7.423641
7.833526	7.477307
9.357637	8.225550
9.274145	10.714581
9.181372	9.313639
8.668735	6.647080
9.107004	8.173886
10.551049	10.395038
9.323267	9.320293
7.873835	8.888692
5.963172	5.461297
8.464702	9.531733
10.603318	11.153641
8.671949	9.940250
9.518525	9.644043
9.178633	9.932594
9.865612	9.722315
8.151016	8.362194
7.740239	7.231398
9.863788	10.440744
8.529466	7.605776
7.140793	9.719972
7.778058	7.543740
7.893890	9.177834
11.044271	10.169263
9.957852	10.408118
9.141165	8.836215
9.220285	8.674223
8.531080	9.529969
9.784024	10.677924
9.671219	9.308466
9.062160	9.481142
8.924848	9.076543
9.419299	9.516339
8.500500	8.568034
7.274754	8.690355
7.552552	6.313861
8.151017	7.685502
10.280277	10.922708
9.959854	11.510017
8.368563	6.513955
9.980424	10.331250
8.340389	9.260913
9.632948	9.384355
9.911464	8.301228
9.638638	10.021992
9.165907	8.236757
9.325164	8.679595
7.013776	7.183788
9.701955	8.472647
8.979017	8.441705
9.231737	10.299425
8.404154	8.009844
9.243672	9.244884
9.588802	9.572238
9.128208	9.105158
9.213574	9.308885
9.039296	9.560747
7.844609	8.878557
7.316724	5.835062
9.876709	10.361107
7.248203	7.767959
7.323313	7.352964
8.578909	7.217843
9.153974	9.247374
9.427177	9.813562
7.938330	7.382333
8.154719	8.026203
8.380432	7.903223
9.768291	9.651109
9.944736	11.008504
11.399995	10.996464
7.784236	7.349231
10.140387	10.884696
10.395210	10.503205
5.894900	7.293070
9.239189	9.279319
9.672028	9.752551
9.786186	9.274361
10.118482	10.522006
8.854524	9.572917
7.749079	8.123113
8.734807	10.360882
9.121088	8.893126
8.817283	9.199377
8.774856	9.447227
8.603782	7.566407
8.486308	7.803402
8.126105	8.974706
9.441812	9.198034
8.766606	9.177357
8.737435	8.924899
8.991729	8.837813
9.528888	8.089753
10.905140	11.116703
10.731844	11.948695
9.623787	6.793679
7.378135	8.232201
8.265777	8.448440
8.998983	9.658898
7.230881	6.963791
6.872881	7.372345
9.079816	8.803122
9.574294	9.181817
7.400106	8.194051
8.666493	7.888680
9.790872	11.966864
7.980631	7.560309
7.584957	6.965283
11.206149	11.881464
8.337328	7.503464
9.835728	11.262776
8.860064	8.380737
8.832484	9.628494
9.257553	9.021632
9.813072	8.213581
7.501365	7.407839
9.090476	8.640910
7.092618	7.538313
10.464857	12.150608
9.886523	9.746984
8.533467	9.180937
10.542673	7.592123
7.999992	8.761140
9.365767	8.786565
10.093559	8.271968
9.529014	7.012085
8.408988	7.755396
9.503715	9.882992
7.145045	7.856761
8.751161	9.335563
11.913049	12.461894
6.958707	8.267311
8.113101	8.659668
7.281730	6.224881
9.037131	9.301710
10.335351	10.174828
9.042743	9.768923
10.109859	11.548235
8.966675	11.371127
9.714022	9.832606
7.256497	7.712878
9.534022	9.357185
6.552200	7.446457
8.813454	8.572671
10.692607	10.252575
9.075137	9.312744
8.957608	10.441917
8.045734	8.326842
9.949451	9.185492
9.408813	9.893776
11.051053	11.590130
7.937031	7.418995
8.274056	8.592789
8.950856	9.472563
9.972825	7.272223
8.320646	6.909784
11.029336	10.074691
9.511710	9.893354
9.481917	9.158220
9.692222	11.229902
7.542204	7.392469
9.244652	9.115270
8.543313	8.138805
9.189255	9.366237
8.613343	7.899009
10.743830	10.487087
8.371474	9.689193
10.979077	10.945854
7.803885	7.198972
9.886847	10.114509
7.860539	8.946494
8.577779	8.558227
10.245161	9.848315
7.260975	7.901106
8.507661	9.728200
8.785877	7.878633
7.697030	7.728766
8.227510	6.987370
10.003088	8.978812
8.749450	9.367342
9.118756	8.261104
8.498041	8.702672
9.322641	9.097547
9.105482	10.321806
6.385319	6.594231
9.322691	9.071915
8.547012	9.413873
9.499526	11.478535
8.487774	10.068884
9.611281	8.522732
8.996264	10.166968
7.809258	8.683443
9.792533	9.644333
8.739671	8.896916
9.389674	6.394503
10.072021	9.293641
7.441741	6.771264
9.610233	9.979553
7.487897	8.124921
10.898149	10.925480
8.218893	8.673052
9.369883	8.351009
9.725613	10.965526
9.760996	8.740689
8.466616	9.919959
10.788888	11.305124
10.392161	11.800652
10.012087	9.789640
8.724088	8.179595
9.368624	8.661446
9.089591	7.850321
7.782789	6.448313
9.186459	8.877622
8.544567	8.498219
9.211695	10.810516
8.992753	9.099769
10.806373	9.611901
8.924655	8.929577
10.474198	10.518775
8.432445	9.562647
8.496121	9.652754
9.762404	10.501233
7.583660	7.382523
11.488392	10.654616
8.223647	8.266717
8.612940	10.526021
8.648255	9.537560
9.644035	10.379674
8.402886	8.176687
8.628062	10.495995
8.916798	9.204695
8.731516	10.400314
8.312441	8.264877
10.726081	11.929883
8.647169	8.746549
9.072228	9.032192
8.566153	9.249988
9.485579	7.977831
6.971286	8.501406
9.108572	9.953109
8.830495	9.162723
8.078319	7.499104
8.577542	8.876486
8.790855	7.444505
7.860934	7.762072
8.724464	8.844753
10.393918	9.794744
8.763652	10.598756
7.806411	8.710421
9.927070	9.375653
8.199723	7.793682
8.690299	8.359393
7.709953	8.883847
8.344823	7.931961
8.092905	7.932132
9.502792	10.123548
8.877628	9.106281
9.365914	9.742476
7.568198	8.024896
9.544481	8.731269
11.395690	9.461907
9.455994	9.806585
7.510252	9.198823
9.074078	8.651189
8.605248	6.991519
10.490542	9.715128
8.125566	9.527703
8.370763	9.308269
8.807713	7.294480
8.744903	10.055212
10.615345	9.413122
11.050681	8.902292
9.067458	9.271727
9.230698	10.763247
8.072963	7.720344
9.641662	10.882584
9.816933	10.119225
10.613096	10.094941
7.297630	7.912493
9.619691	8.399482
8.631695	6.544256
9.938836	11.302313
8.283550	7.885862
9.120399	9.929257
9.019604	10.978144
8.184012	7.764396
6.611626	6.447295
7.741847	7.691077
7.902811	7.912063
11.080649	12.039069
9.056794	7.836453
6.727090	6.771707
9.069479	8.372740
8.112301	6.078336
7.982048	8.201184
8.335893	8.909250
9.344501	8.770156
10.801271	11.286438
10.281135	11.463462
8.593491	7.713673
9.215070	9.239489
8.689238	10.224067
9.153849	8.153752
10.007339	11.799720
10.533419	10.631541
9.235126	12.175204
7.871471	8.845003
9.421509	9.253634
9.171786	9.856568
8.390969	8.339760
10.570365	9.516658
8.239959	8.839415
12.016418	11.541871
8.858938	9.290680
7.827579	8.478519
9.392820	10.569999
10.806560	9.696611
9.256704	7.968515
7.781955	7.420584
10.999787	11.567821
10.356049	8.296528
10.783927	9.422135
9.559906	11.974012
8.000586	8.406565
8.534922	10.304586
10.394738	11.079163
8.563240	8.981208
9.335138	9.255609
7.998860	6.324080
10.273054	10.586263
8.855866	9.085991
9.020765	9.080456
10.627718	12.069830
8.519601	7.751121
8.937401	9.216470
9.037832	9.228896
8.684516	9.377982
7.914844	7.786005
8.642249	9.214000
6.829390	6.017354
7.912211	7.123209
8.324832	9.470165
8.239396	6.923587
10.273669	10.293994
7.923161	8.610147
8.665752	9.533446
9.913526	8.937786
8.709910	8.238195
7.920197	9.468066
7.324960	8.106950
7.202660	7.762097
9.498531	9.304192
10.974526	10.545977
9.231729	8.780668
8.549026	7.340978
7.030394	6.426068
9.811056	9.288098
7.244820	6.384345
9.451639	11.109927
7.051542	5.888736
8.336070	9.355271
9.894143	9.233346
8.405877	6.746439
8.121048	8.202342
8.773431	9.232169
8.981698	9.098231
9.596456	11.307231
7.460348	6.154226
8.036889	6.950930
8.238117	8.727077
9.046431	8.810299
9.422032	8.857846
8.556449	7.718750
10.792589	8.445144
9.901367	9.865184
7.816299	7.131384
7.787851	9.260852
9.602829	11.362961
